NTAX,PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF,SECS
100,10000000,2e-10,9,50,100,duptree,0.28866,110
100,10000000,2e-10,9,50,100,fastmulrfs-single,0.092784,10
100,10000000,2e-10,9,50,100,mulrf,0.051546,571
100,10000000,2e-10,9,50,100,stag,NA,NA
100,10000000,2e-10,9,50,500,astral-multi,0.051546,1470
100,10000000,2e-10,9,50,500,apro,0.061856,22
100,10000000,2e-10,9,50,500,apro-w-true,0.061856,23
100,10000000,2e-10,9,50,500,apro-v2,0.061856,22
100,10000000,2e-10,9,50,500,astrid,0.195876,3
100,10000000,2e-10,9,50,500,duptree,0.164948,545
100,10000000,2e-10,9,50,500,fastmulrfs-single,0.051546,127
100,10000000,2e-10,9,50,500,mulrf,0.041237,8039
100,10000000,2e-10,9,50,500,stag,NA,NA
100,10000000,2e-10,9,100,25,astral-multi,0.164948,29
100,10000000,2e-10,9,100,25,apro,0.103093,3
100,10000000,2e-10,9,100,25,apro-w-true,0.103093,3
100,10000000,2e-10,9,100,25,apro-v2,0.103093,5
100,10000000,2e-10,9,100,25,astrid,0.701031,0
100,10000000,2e-10,9,100,25,duptree,0.164948,30
100,10000000,2e-10,9,100,25,fastmulrfs-single,0.154639,2
100,10000000,2e-10,9,100,25,mulrf,0.123711,97
100,10000000,2e-10,9,100,25,stag,NA,NA
100,10000000,2e-10,9,100,50,astral-multi,0.082474,54
100,10000000,2e-10,9,100,50,apro,0.072165,5
100,10000000,2e-10,9,100,50,apro-w-true,0.072165,4
100,10000000,2e-10,9,100,50,apro-v2,0.072165,10
100,10000000,2e-10,9,100,50,astrid,0.494845,0
100,10000000,2e-10,9,100,50,duptree,0.123711,58
100,10000000,2e-10,9,100,50,fastmulrfs-single,0.051546,17
100,10000000,2e-10,9,100,50,mulrf,0.061856,270
100,10000000,2e-10,9,100,50,stag,NA,NA
100,10000000,2e-10,9,100,100,astral-multi,0.072165,156
100,10000000,2e-10,9,100,100,apro,0.030928,8
100,10000000,2e-10,9,100,100,apro-w-true,0.030928,9
100,10000000,2e-10,9,100,100,apro-v2,0.030928,12
100,10000000,2e-10,9,100,100,astrid,0.329897,0
100,10000000,2e-10,9,100,100,duptree,0.061856,104
100,10000000,2e-10,9,100,100,fastmulrfs-single,0.020619,7
100,10000000,2e-10,9,100,100,mulrf,0.020619,604
100,10000000,2e-10,9,100,100,stag,NA,NA
100,10000000,2e-10,9,100,500,astral-multi,0.030928,895
100,10000000,2e-10,9,100,500,apro,0.020619,31
100,10000000,2e-10,9,100,500,apro-w-true,0.020619,17
100,10000000,2e-10,9,100,500,apro-v2,0.020619,17
100,10000000,2e-10,9,100,500,astrid,0.185567,3
100,10000000,2e-10,9,100,500,duptree,0.041237,555
100,10000000,2e-10,9,100,500,fastmulrfs-single,0.010309,65
100,10000000,2e-10,9,100,500,mulrf,0.010309,6215
100,10000000,2e-10,9,100,500,stag,NA,NA
100,10000000,2e-10,9,250,25,astral-multi,0.061856,30
100,10000000,2e-10,9,250,25,apro,0.051546,3
100,10000000,2e-10,9,250,25,apro-w-true,0.041237,4
100,10000000,2e-10,9,250,25,apro-v2,0.051546,7
100,10000000,2e-10,9,250,25,astrid,0.71134,1
100,10000000,2e-10,9,250,25,duptree,0.113402,27
100,10000000,2e-10,9,250,25,fastmulrfs-single,0.082474,3
100,10000000,2e-10,9,250,25,mulrf,0.072165,109
100,10000000,2e-10,9,250,25,stag,NA,NA
100,10000000,2e-10,9,250,50,astral-multi,0.061856,51
100,10000000,2e-10,9,250,50,apro,0.051546,4
100,10000000,2e-10,9,250,50,apro-w-true,0.051546,8
100,10000000,2e-10,9,250,50,apro-v2,0.051546,6
100,10000000,2e-10,9,250,50,astrid,0.381443,1
100,10000000,2e-10,9,250,50,duptree,0.14433,55
100,10000000,2e-10,9,250,50,fastmulrfs-single,0.051546,17
100,10000000,2e-10,9,250,50,mulrf,0.061856,251
100,10000000,2e-10,9,250,50,stag,NA,NA
100,10000000,2e-10,9,250,100,astral-multi,0.041237,158
100,10000000,2e-10,9,250,100,apro,0.041237,7
100,10000000,2e-10,9,250,100,apro-w-true,0.041237,10
100,10000000,2e-10,9,250,100,apro-v2,0.041237,12
100,10000000,2e-10,9,250,100,astrid,0.309278,1
100,10000000,2e-10,9,250,100,duptree,0.041237,111
100,10000000,2e-10,9,250,100,fastmulrfs-single,0.041237,6
100,10000000,2e-10,9,250,100,mulrf,0.041237,627
100,10000000,2e-10,9,250,100,stag,NA,NA
100,10000000,2e-10,9,250,500,astral-multi,0.010309,1034
100,10000000,2e-10,9,250,500,apro,0.020619,16
100,10000000,2e-10,9,250,500,apro-w-true,0.020619,14
100,10000000,2e-10,9,250,500,apro-v2,0.020619,19
100,10000000,2e-10,9,250,500,astrid,0.175258,3
100,10000000,2e-10,9,250,500,duptree,0.020619,495
100,10000000,2e-10,9,250,500,fastmulrfs-single,0.0,48
100,10000000,2e-10,9,250,500,mulrf,0.010309,7481
100,10000000,2e-10,9,250,500,stag,NA,NA
100,10000000,2e-10,10,0,25,astral-multi,0.0,17
100,10000000,2e-10,10,0,25,apro,0.0,3
100,10000000,2e-10,10,0,25,apro-w-true,0.0,3
100,10000000,2e-10,10,0,25,apro-v2,0.0,5
100,10000000,2e-10,10,0,25,astrid,0.247423,1
100,10000000,2e-10,10,0,25,duptree,0.0,24
100,10000000,2e-10,10,0,25,fastmulrfs-single,0.0,2
100,10000000,2e-10,10,0,25,mulrf,0.0,93
100,10000000,2e-10,10,0,25,stag,NA,NA
100,10000000,2e-10,10,0,50,astral-multi,0.010309,61
100,10000000,2e-10,10,0,50,apro,0.0,4
100,10000000,2e-10,10,0,50,apro-w-true,0.0,4
100,10000000,2e-10,10,0,50,apro-v2,0.0,4
100,10000000,2e-10,10,0,50,astrid,0.278351,1
100,10000000,2e-10,10,0,50,duptree,0.0,51
100,10000000,2e-10,10,0,50,fastmulrfs-single,0.0,3
100,10000000,2e-10,10,0,50,mulrf,0.0,199
100,10000000,2e-10,10,0,50,stag,NA,NA
100,10000000,2e-10,10,0,100,astral-multi,0.0,173
100,10000000,2e-10,10,0,100,apro,0.0,5
100,10000000,2e-10,10,0,100,apro-w-true,0.0,5
100,10000000,2e-10,10,0,100,apro-v2,0.0,6
100,10000000,2e-10,10,0,100,astrid,0.185567,0
100,10000000,2e-10,10,0,100,duptree,0.0,102
100,10000000,2e-10,10,0,100,fastmulrfs-single,0.0,11
100,10000000,2e-10,10,0,100,mulrf,0.0,604
100,10000000,2e-10,10,0,100,stag,NA,NA
100,10000000,2e-10,10,0,500,astral-multi,0.0,944
100,10000000,2e-10,10,0,500,apro,0.0,13
100,10000000,2e-10,10,0,500,apro-w-true,0.0,13
100,10000000,2e-10,10,0,500,apro-v2,0.0,18
100,10000000,2e-10,10,0,500,astrid,0.092784,3
100,10000000,2e-10,10,0,500,duptree,0.0,518
100,10000000,2e-10,10,0,500,fastmulrfs-single,0.0,23
100,10000000,2e-10,10,0,500,mulrf,0.0,7087
100,10000000,2e-10,10,0,500,stag,NA,NA
100,10000000,2e-10,10,25,25,astral-multi,0.257732,52
100,10000000,2e-10,10,25,25,apro,0.175258,4
100,10000000,2e-10,10,25,25,apro-w-true,0.175258,3
100,10000000,2e-10,10,25,25,apro-v2,0.185567,8
100,10000000,2e-10,10,25,25,astrid,0.525773,0
100,10000000,2e-10,10,25,25,duptree,0.670103,28
100,10000000,2e-10,10,25,25,fastmulrfs-single,0.257732,4
100,10000000,2e-10,10,25,25,mulrf,0.319588,88
100,10000000,2e-10,10,25,25,stag,NA,NA
100,10000000,2e-10,10,25,50,astral-multi,0.247423,114
100,10000000,2e-10,10,25,50,apro,0.103093,4
100,10000000,2e-10,10,25,50,apro-w-true,0.103093,5
100,10000000,2e-10,10,25,50,apro-v2,0.103093,6
100,10000000,2e-10,10,25,50,astrid,0.525773,1
100,10000000,2e-10,10,25,50,duptree,0.639175,60
100,10000000,2e-10,10,25,50,fastmulrfs-single,0.154639,7
100,10000000,2e-10,10,25,50,mulrf,0.185567,262
100,10000000,2e-10,10,25,50,stag,NA,NA
100,10000000,2e-10,10,25,100,astral-multi,0.164948,280
100,10000000,2e-10,10,25,100,apro,0.061856,9
100,10000000,2e-10,10,25,100,apro-w-true,0.061856,9
100,10000000,2e-10,10,25,100,apro-v2,0.061856,16
100,10000000,2e-10,10,25,100,astrid,0.412371,1
100,10000000,2e-10,10,25,100,duptree,0.453608,115
100,10000000,2e-10,10,25,100,fastmulrfs-single,0.072165,17
100,10000000,2e-10,10,25,100,mulrf,0.072165,594
100,10000000,2e-10,10,25,100,stag,NA,NA
100,10000000,2e-10,10,25,500,astral-multi,0.041237,2460
100,10000000,2e-10,10,25,500,apro,0.030928,34
100,10000000,2e-10,10,25,500,apro-w-true,0.030928,33
100,10000000,2e-10,10,25,500,apro-v2,0.030928,36
100,10000000,2e-10,10,25,500,astrid,0.237113,3
100,10000000,2e-10,10,25,500,duptree,0.14433,820
100,10000000,2e-10,10,25,500,fastmulrfs-single,0.020619,177
100,10000000,2e-10,10,25,500,mulrf,0.020619,7510
100,10000000,2e-10,10,25,500,stag,NA,NA
100,10000000,2e-10,10,50,25,astral-multi,0.092784,24
100,10000000,2e-10,10,50,25,apro,0.14433,3
100,10000000,2e-10,10,50,25,apro-w-true,0.14433,3
100,10000000,2e-10,10,50,25,apro-v2,0.14433,5
100,10000000,2e-10,10,50,25,astrid,0.309278,0
100,10000000,2e-10,10,50,25,duptree,0.463918,27
100,10000000,2e-10,10,50,25,fastmulrfs-single,0.123711,3
100,10000000,2e-10,10,50,25,mulrf,0.113402,88
100,10000000,2e-10,10,50,25,stag,NA,NA
100,10000000,2e-10,10,50,50,astral-multi,0.164948,73
100,10000000,2e-10,10,50,50,apro,0.072165,5
100,10000000,2e-10,10,50,50,apro-w-true,0.072165,5
100,10000000,2e-10,10,50,50,apro-v2,0.072165,5
100,10000000,2e-10,10,50,50,astrid,0.402062,0
100,10000000,2e-10,10,50,50,duptree,0.185567,54
100,10000000,2e-10,10,50,50,fastmulrfs-single,0.082474,5
100,10000000,2e-10,10,50,50,mulrf,0.082474,285
100,10000000,2e-10,10,50,50,stag,NA,NA
100,10000000,2e-10,10,50,100,astral-multi,0.051546,184
100,10000000,2e-10,10,50,100,apro,0.061856,6
100,10000000,2e-10,10,50,100,apro-w-true,0.061856,6
100,10000000,2e-10,10,50,100,apro-v2,0.061856,14
100,10000000,2e-10,10,50,100,astrid,0.28866,4
100,10000000,2e-10,10,50,100,duptree,0.226804,108
100,10000000,2e-10,10,50,100,fastmulrfs-single,0.051546,8
100,10000000,2e-10,10,50,100,mulrf,0.051546,608
100,10000000,2e-10,10,50,100,stag,NA,NA
100,10000000,2e-10,10,50,500,astral-multi,0.010309,1281
100,10000000,2e-10,10,50,500,apro,0.020619,21
100,10000000,2e-10,10,50,500,apro-w-true,0.020619,21
100,10000000,2e-10,10,50,500,apro-v2,0.020619,21
100,10000000,2e-10,10,50,500,astrid,0.185567,2
100,10000000,2e-10,10,50,500,duptree,0.030928,549
100,10000000,2e-10,10,50,500,fastmulrfs-single,0.010309,103
100,10000000,2e-10,10,50,500,mulrf,0.010309,8610
100,10000000,2e-10,10,50,500,stag,NA,NA
100,10000000,2e-10,10,100,25,astral-multi,0.020619,14
100,10000000,2e-10,10,100,25,apro,0.030928,3
100,10000000,2e-10,10,100,25,apro-w-true,0.030928,5
100,10000000,2e-10,10,100,25,apro-v2,0.030928,4
100,10000000,2e-10,10,100,25,astrid,0.309278,0
100,10000000,2e-10,10,100,25,duptree,0.030928,25
100,10000000,2e-10,10,100,25,fastmulrfs-single,0.041237,3
100,10000000,2e-10,10,100,25,mulrf,0.041237,88
100,10000000,2e-10,10,100,25,stag,NA,NA
100,10000000,2e-10,10,100,50,astral-multi,0.061856,54
100,10000000,2e-10,10,100,50,apro,0.030928,6
100,10000000,2e-10,10,100,50,apro-w-true,0.030928,4
100,10000000,2e-10,10,100,50,apro-v2,0.030928,10
100,10000000,2e-10,10,100,50,astrid,0.412371,0
100,10000000,2e-10,10,100,50,duptree,0.041237,57
100,10000000,2e-10,10,100,50,fastmulrfs-single,0.020619,4
100,10000000,2e-10,10,100,50,mulrf,0.020619,273
100,10000000,2e-10,10,100,50,stag,NA,NA
100,10000000,2e-10,10,100,100,astral-multi,0.030928,173
100,10000000,2e-10,10,100,100,apro,0.020619,8
100,10000000,2e-10,10,100,100,apro-w-true,0.020619,8
100,10000000,2e-10,10,100,100,apro-v2,0.020619,11
100,10000000,2e-10,10,100,100,astrid,0.216495,0
100,10000000,2e-10,10,100,100,duptree,0.030928,103
100,10000000,2e-10,10,100,100,fastmulrfs-single,0.010309,8
100,10000000,2e-10,10,100,100,mulrf,0.010309,658
100,10000000,2e-10,10,100,100,stag,NA,NA
100,10000000,2e-10,10,100,500,astral-multi,0.010309,889
100,10000000,2e-10,10,100,500,apro,0.0,31
100,10000000,2e-10,10,100,500,apro-w-true,0.0,18
100,10000000,2e-10,10,100,500,apro-v2,0.0,18
100,10000000,2e-10,10,100,500,astrid,0.092784,2
100,10000000,2e-10,10,100,500,duptree,0.020619,565
100,10000000,2e-10,10,100,500,fastmulrfs-single,0.010309,64
100,10000000,2e-10,10,100,500,mulrf,0.010309,6526
100,10000000,2e-10,10,100,500,stag,NA,NA
100,10000000,2e-10,10,250,25,astral-multi,0.020619,15
100,10000000,2e-10,10,250,25,apro,0.030928,3
100,10000000,2e-10,10,250,25,apro-w-true,0.030928,3
100,10000000,2e-10,10,250,25,apro-v2,0.030928,6
100,10000000,2e-10,10,250,25,astrid,0.278351,1
100,10000000,2e-10,10,250,25,duptree,0.020619,23
100,10000000,2e-10,10,250,25,fastmulrfs-single,0.010309,2
100,10000000,2e-10,10,250,25,mulrf,0.010309,92
100,10000000,2e-10,10,250,25,stag,NA,NA
100,10000000,2e-10,10,250,50,astral-multi,0.041237,49
100,10000000,2e-10,10,250,50,apro,0.020619,4
100,10000000,2e-10,10,250,50,apro-w-true,0.020619,7
100,10000000,2e-10,10,250,50,apro-v2,0.020619,4
100,10000000,2e-10,10,250,50,astrid,0.371134,0
100,10000000,2e-10,10,250,50,duptree,0.010309,56
100,10000000,2e-10,10,250,50,fastmulrfs-single,0.020619,14
100,10000000,2e-10,10,250,50,mulrf,0.020619,247
100,10000000,2e-10,10,250,50,stag,NA,NA
100,10000000,2e-10,10,250,100,astral-multi,0.010309,166
100,10000000,2e-10,10,250,100,apro,0.010309,7
100,10000000,2e-10,10,250,100,apro-w-true,0.010309,9
100,10000000,2e-10,10,250,100,apro-v2,0.010309,12
100,10000000,2e-10,10,250,100,astrid,0.154639,2
100,10000000,2e-10,10,250,100,duptree,0.010309,111
100,10000000,2e-10,10,250,100,fastmulrfs-single,0.0,5
100,10000000,2e-10,10,250,100,mulrf,0.0,613
100,10000000,2e-10,10,250,100,stag,NA,NA
100,10000000,2e-10,10,250,500,astral-multi,0.0,1067
100,10000000,2e-10,10,250,500,apro,0.0,15
100,10000000,2e-10,10,250,500,apro-w-true,0.0,13
100,10000000,2e-10,10,250,500,apro-v2,0.0,17
100,10000000,2e-10,10,250,500,astrid,0.082474,3
100,10000000,2e-10,10,250,500,duptree,0.0,510
100,10000000,2e-10,10,250,500,fastmulrfs-single,0.0,48
100,10000000,2e-10,10,250,500,mulrf,0.0,7204
100,10000000,2e-10,10,250,500,stag,NA,NA
100,10000000,5e-10,1,0,25,astral-multi,0.030928,33
100,10000000,5e-10,1,0,25,apro,0.0,3
100,10000000,5e-10,1,0,25,apro-w-true,0.0,3
100,10000000,5e-10,1,0,25,apro-v2,0.0,8
100,10000000,5e-10,1,0,25,astrid,0.969072,0
100,10000000,5e-10,1,0,25,duptree,0.0,23
100,10000000,5e-10,1,0,25,fastmulrfs-single,0.0,4
100,10000000,5e-10,1,0,25,mulrf,0.0,105
100,10000000,5e-10,1,0,25,stag,NA,NA
100,10000000,5e-10,1,0,50,astral-multi,0.030928,67
100,10000000,5e-10,1,0,50,apro,0.0,5
100,10000000,5e-10,1,0,50,apro-w-true,0.0,4
100,10000000,5e-10,1,0,50,apro-v2,0.0,5
100,10000000,5e-10,1,0,50,astrid,1.0,1
100,10000000,5e-10,1,0,50,duptree,0.0,50
100,10000000,5e-10,1,0,50,fastmulrfs-single,0.010309,10
100,10000000,5e-10,1,0,50,mulrf,0.010309,209
100,10000000,5e-10,1,0,50,stag,NA,NA
100,10000000,5e-10,1,0,100,astral-multi,0.020619,174
100,10000000,5e-10,1,0,100,apro,0.0,8
100,10000000,5e-10,1,0,100,apro-w-true,0.0,4
100,10000000,5e-10,1,0,100,apro-v2,0.0,12
100,10000000,5e-10,1,0,100,astrid,0.989691,0
100,10000000,5e-10,1,0,100,duptree,0.0,101
100,10000000,5e-10,1,0,100,fastmulrfs-single,0.010309,13
100,10000000,5e-10,1,0,100,mulrf,0.010309,558
100,10000000,5e-10,1,0,100,stag,NA,NA
100,10000000,5e-10,1,0,500,astral-multi,0.0,1330
100,10000000,5e-10,1,0,500,apro,0.0,13
100,10000000,5e-10,1,0,500,apro-w-true,0.0,16
100,10000000,5e-10,1,0,500,apro-v2,0.0,15
100,10000000,5e-10,1,0,500,astrid,0.979381,4
100,10000000,5e-10,1,0,500,duptree,0.0,440
100,10000000,5e-10,1,0,500,fastmulrfs-single,0.0,21
100,10000000,5e-10,1,0,500,mulrf,0.0,5592
100,10000000,5e-10,1,0,500,stag,NA,NA
100,10000000,5e-10,1,25,25,astral-multi,0.57732,90
100,10000000,5e-10,1,25,25,apro,0.628866,4
100,10000000,5e-10,1,25,25,apro-w-true,0.226804,3
100,10000000,5e-10,1,25,25,apro-v2,0.391753,6
100,10000000,5e-10,1,25,25,astrid,0.948454,0
100,10000000,5e-10,1,25,25,duptree,0.731959,29
100,10000000,5e-10,1,25,25,fastmulrfs-single,0.484536,4
100,10000000,5e-10,1,25,25,mulrf,0.505155,92
100,10000000,5e-10,1,25,25,stag,NA,NA
100,10000000,5e-10,1,25,50,astral-multi,0.371134,221
100,10000000,5e-10,1,25,50,apro,0.453608,5
100,10000000,5e-10,1,25,50,apro-w-true,0.113402,5
100,10000000,5e-10,1,25,50,apro-v2,0.216495,9
100,10000000,5e-10,1,25,50,astrid,0.989691,0
100,10000000,5e-10,1,25,50,duptree,0.721649,63
100,10000000,5e-10,1,25,50,fastmulrfs-single,0.360825,6
100,10000000,5e-10,1,25,50,mulrf,0.247423,240
100,10000000,5e-10,1,25,50,stag,NA,NA
100,10000000,5e-10,1,25,100,astral-multi,0.402062,408
100,10000000,5e-10,1,25,100,apro,0.268041,7
100,10000000,5e-10,1,25,100,apro-w-true,0.092784,11
100,10000000,5e-10,1,25,100,apro-v2,0.175258,17
100,10000000,5e-10,1,25,100,astrid,1.0,1
100,10000000,5e-10,1,25,100,duptree,0.57732,123
100,10000000,5e-10,1,25,100,fastmulrfs-single,0.185567,15
100,10000000,5e-10,1,25,100,mulrf,0.154639,590
100,10000000,5e-10,1,25,100,stag,NA,NA
100,10000000,5e-10,1,25,500,astral-multi,0.175258,4010
100,10000000,5e-10,1,25,500,apro,0.030928,40
100,10000000,5e-10,1,25,500,apro-w-true,0.030928,38
100,10000000,5e-10,1,25,500,apro-v2,0.030928,38
100,10000000,5e-10,1,25,500,astrid,0.979381,5
100,10000000,5e-10,1,25,500,duptree,0.28866,554
100,10000000,5e-10,1,25,500,fastmulrfs-single,0.103093,125
100,10000000,5e-10,1,25,500,mulrf,0.030928,5917
100,10000000,5e-10,1,25,500,stag,NA,NA
100,10000000,5e-10,1,50,25,astral-multi,0.329897,49
100,10000000,5e-10,1,50,25,apro,0.154639,4
100,10000000,5e-10,1,50,25,apro-w-true,0.123711,3
100,10000000,5e-10,1,50,25,apro-v2,0.123711,8
100,10000000,5e-10,1,50,25,astrid,0.958763,0
100,10000000,5e-10,1,50,25,duptree,0.525773,27
100,10000000,5e-10,1,50,25,fastmulrfs-single,0.257732,12
100,10000000,5e-10,1,50,25,mulrf,0.206186,119
100,10000000,5e-10,1,50,25,stag,NA,NA
100,10000000,5e-10,1,50,50,astral-multi,0.216495,139
100,10000000,5e-10,1,50,50,apro,0.092784,4
100,10000000,5e-10,1,50,50,apro-w-true,0.092784,4
100,10000000,5e-10,1,50,50,apro-v2,0.092784,7
100,10000000,5e-10,1,50,50,astrid,1.0,0
100,10000000,5e-10,1,50,50,duptree,0.43299,54
100,10000000,5e-10,1,50,50,fastmulrfs-single,0.154639,4
100,10000000,5e-10,1,50,50,mulrf,0.134021,647
100,10000000,5e-10,1,50,50,stag,NA,NA
100,10000000,5e-10,1,50,100,astral-multi,0.329897,278
100,10000000,5e-10,1,50,100,apro,0.030928,5
100,10000000,5e-10,1,50,100,apro-w-true,0.030928,9
100,10000000,5e-10,1,50,100,apro-v2,0.030928,11
100,10000000,5e-10,1,50,100,astrid,1.0,1
100,10000000,5e-10,1,50,100,duptree,0.350515,116
100,10000000,5e-10,1,50,100,fastmulrfs-single,0.113402,10
100,10000000,5e-10,1,50,100,mulrf,0.051546,721
100,10000000,5e-10,1,50,100,stag,NA,NA
100,10000000,5e-10,1,50,500,astral-multi,0.072165,2598
100,10000000,5e-10,1,50,500,apro,0.010309,22
100,10000000,5e-10,1,50,500,apro-w-true,0.010309,23
100,10000000,5e-10,1,50,500,apro-v2,0.010309,19
100,10000000,5e-10,1,50,500,astrid,0.958763,4
100,10000000,5e-10,1,50,500,duptree,0.175258,508
100,10000000,5e-10,1,50,500,fastmulrfs-single,0.072165,83
100,10000000,5e-10,1,50,500,mulrf,0.020619,6101
100,10000000,5e-10,1,50,500,stag,NA,NA
100,10000000,5e-10,1,100,25,astral-multi,0.164948,38
100,10000000,5e-10,1,100,25,apro,0.072165,3
100,10000000,5e-10,1,100,25,apro-w-true,0.072165,3
100,10000000,5e-10,1,100,25,apro-v2,0.072165,5
100,10000000,5e-10,1,100,25,astrid,0.958763,1
100,10000000,5e-10,1,100,25,duptree,0.247423,26
100,10000000,5e-10,1,100,25,fastmulrfs-single,0.134021,2
